OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
1088,SJ38,man03,35,62.46,18.06,2021-11-15,2022-01-10
1089,MT57,man80,71,29.39,17.86,2021-11-12,2022-01-06
1090,PS15,man29,26,43.16,27.41,2021-11-11,2021-12-21
1091,JN96,man73,72,94.24,22.23,2021-11-17,2022-01-10
1092,AM98,man14,93,54.66,16.78,2021-12-05,2022-01-10
1093,HE36,man88,89,30.22,26.93,2021-10-25,2021-12-25
1094,VM53,man70,44,58.35,25.85,2021-11-11,2021-12-31
1095,OF75,man48,66,87.62,15.07,2021-11-11,2022-01-17
1096,QA53,man33,75,91.68,22.57,2021-12-02,2021-12-22
1097,BZ11,man32,77,58.08,12.22,2021-11-13,2022-01-11
1098,AW73,man05,47,57.19,25.24,2021-11-14,2021-12-22
1099,RO00,man05,43,52.46,29.08,2021-10-28,2022-01-05
1100,UB76,man45,68,31.51,11.7,2021-11-25,2022-01-09
1101,GB06,man60,25,20.36,16.93,2021-11-16,2022-01-19
1102,BX64,man49,59,45.69,26.73,2021-11-25,2021-12-29
1103,XK88,man51,30,99.4,13.69,2021-12-15,2022-01-14
1104,PS27,man23,5,76.84,21.95,2021-12-11,2022-01-06
1105,HF33,man86,9,37.46,24.94,2021-11-04,2021-12-31
1106,CD98,man62,66,91.11,28.79,2021-12-08,2022-01-20
1107,WD89,man89,6,26.69,21.24,2021-11-24,2022-01-12
1108,JZ99,man81,85,47.39,22.76,2021-12-02,2021-12-28
1109,SD84,man21,91,66.74,18.51,2021-12-06,2021-12-22
1110,SL64,man84,23,44.97,24.26,2021-10-28,2022-01-10
1111,AT01,man34,95,88.35,24.1,2021-12-05,2021-12-27
1112,ZJ63,man35,70,27.95,10.19,2021-11-06,2022-01-10
1113,RA97,man80,49,39.71,21.92,2021-11-12,2022-01-07
1114,PB34,man27,59,78.68,28.4,2021-11-13,2022-01-12
1115,ZW86,man66,29,61.48,13.12,2021-10-25,2022-01-19
1116,CK64,man88,18,22.56,21.9,2021-12-01,2021-12-28
1117,LF91,man36,56,35.14,17.61,2021-11-27,2022-01-02
1118,VX62,man80,22,67.15,12.82,2021-12-08,2022-01-18
1119,DZ93,man86,89,86.85,16.52,2021-12-03,2022-01-12
1120,YQ69,man38,34,57.34,21.08,2021-11-03,2021-12-21
1121,PJ68,man85,46,78.68,10.39,2021-12-18,2022-01-12
1122,WU85,man17,86,31.16,28.8,2021-12-04,2022-01-16
1123,JR37,man32,17,34.13,11.17,2021-11-20,2022-01-12
1124,PQ58,man27,28,36.06,23.26,2021-11-14,2022-01-04
1125,IM87,man50,43,68.45,15.43,2021-11-23,2022-01-17
1126,WC73,man50,59,85.13,15.58,2021-10-25,2022-01-02
1127,WJ96,man49,86,33.71,25.72,2021-12-17,2021-12-22
1128,SC45,man31,26,22.22,15.57,2021-11-03,2021-12-21
1129,AF30,man90,10,45.32,19.71,2021-12-18,2021-12-23
1130,SP82,man98,53,89.41,25.49,2021-12-09,2022-01-13
1131,YU56,man97,30,41.91,26.14,2021-11-06,2021-12-21
1132,FB20,man28,96,47.22,29.4,2021-12-13,2022-01-03
1133,LR91,man16,50,97.81,22.74,2021-11-29,2022-01-08
1134,VR44,man79,16,56.85,29.81,2021-10-29,2022-01-03
1135,FK56,man37,29,73.77,12.35,2021-11-04,2021-12-23
1136,ZI83,man36,4,20.36,17.41,2021-12-18,2021-12-22
1137,RD58,man11,63,67.55,16.55,2021-11-06,2021-12-24
1138,KW19,man12,76,90.49,21.21,2021-11-04,2021-12-29
1139,BD37,man89,50,51.86,28.58,2021-12-04,2021-12-26
1140,LF44,man07,17,36.57,23.13,2021-11-05,2022-01-13
1141,OG36,man51,84,99.54,17.19,2021-12-01,2021-12-25
1142,QD19,man50,51,77.45,28.29,2021-11-13,2022-01-11
1143,DQ96,man37,74,90.29,13.98,2021-11-29,2022-01-08
1144,HR53,man09,24,89.05,19.07,2021-11-24,2021-12-27
1145,WP35,man72,69,36.56,25.29,2021-11-08,2022-01-16
1146,JC75,man00,26,77.69,24.24,2021-12-13,2021-12-25
1147,XJ38,man55,36,77.08,26.96,2021-12-08,2022-01-02
1148,EY98,man16,13,63.34,14.21,2021-11-06,2022-01-03
1149,IX25,man68,60,39.18,26.1,2021-11-08,2022-01-07
1150,FG99,man05,37,40.33,10.78,2021-11-04,2022-01-08
1151,OS34,man20,79,57.44,24.5,2021-12-08,2021-12-31
1152,UN57,man55,23,95.23,24.45,2021-10-29,2022-01-18
1153,PH29,man03,95,45.47,17.18,2021-11-20,2021-12-21
1154,KM63,man48,86,61.26,21.34,2021-11-29,2022-01-11
1155,LA67,man01,8,30.54,27.3,2021-12-07,2021-12-26
1156,CJ90,man84,85,59.67,14.71,2021-11-24,2021-12-22
1157,EM73,man48,55,61.5,20.44,2021-12-12,2022-01-13
1158,YH20,man60,71,67.09,26.52,2021-11-04,2021-12-28
1159,XF11,man60,15,97.57,15.17,2021-10-28,2021-12-21
1160,RQ62,man29,23,26.87,27.51,2021-11-01,2021-12-30
1161,PU69,man37,100,66.89,28.3,2021-12-16,2022-01-16
1162,EY23,man54,99,43.33,23.61,2021-10-23,2021-12-27
1163,XC28,man73,79,26.31,26.32,2021-11-03,2022-01-07
1164,KS91,man35,90,58.54,17.09,2021-11-28,2022-01-19
1165,ZA35,man96,19,34.71,22.18,2021-12-05,2022-01-17
1166,AC74,man61,43,43.02,22.33,2021-11-22,2022-01-14
1167,ZG95,man30,96,33.15,13.9,2021-12-10,2022-01-11
1168,QU47,man46,80,29.0,19.24,2021-11-13,2022-01-02
1169,RJ81,man06,90,20.44,23.33,2021-11-10,2022-01-01
1170,PP90,man76,80,61.49,18.4,2021-11-01,2022-01-12
1171,VA93,man57,49,68.2,15.82,2021-12-16,2022-01-12
1172,BU52,man89,95,38.31,22.07,2021-10-29,2022-01-17
1173,CQ95,man14,99,48.95,25.89,2021-11-04,2022-01-20
1174,CA29,man49,28,64.68,25.59,2021-11-28,2022-01-06
1175,TT00,man02,49,76.39,15.33,2021-11-17,2021-12-23
1176,RK24,man95,71,62.23,10.53,2021-10-29,2021-12-30
1177,TE88,man79,67,72.66,22.09,2021-12-01,2021-12-25
1178,OB66,man42,72,41.16,16.89,2021-11-12,2022-01-04
1179,WP75,man28,76,52.14,11.65,2021-11-01,2022-01-06
1180,FB23,man38,5,37.37,24.75,2021-10-29,2021-12-26
1181,TM38,man28,51,93.02,14.97,2021-11-04,2021-12-30
1182,XS27,man82,68,46.26,24.25,2021-12-02,2022-01-11
1183,QL95,man71,45,51.49,13.32,2021-10-29,2022-01-14
1184,DD68,man52,24,53.34,18.22,2021-12-09,2021-12-23
1185,QA29,man73,27,71.51,29.57,2021-12-12,2022-01-04
1186,OG81,man88,48,78.79,29.83,2021-11-09,2022-01-10
1187,WQ58,man59,34,30.63,20.81,2021-12-01,2022-01-17
1188,QZ84,man05,11,23.49,26.31,2021-12-05,2022-01-09
1189,YO79,man21,30,67.99,24.1,2021-10-30,2021-12-22
1190,XD56,man82,100,91.25,28.52,2021-12-15,2022-01-14
1191,XR38,man63,94,68.9,16.45,2021-11-02,2021-12-22
1192,YK77,man21,31,94.6,22.48,2021-12-03,2021-12-22
1193,AL61,man23,9,40.21,28.48,2021-11-04,2022-01-18
1194,TG99,man90,47,37.62,21.97,2021-12-04,2022-01-04
1195,UQ61,man28,97,88.05,19.25,2021-12-14,2021-12-26
1196,FC22,man64,68,81.77,20.48,2021-11-07,2022-01-17
1197,SI09,man79,40,97.33,27.39,2021-11-17,2021-12-26
1198,TR77,man28,56,36.65,18.59,2021-12-15,2021-12-30
1199,OC03,man28,13,42.46,27.21,2021-11-19,2021-12-27
1200,CT49,man56,97,30.71,25.63,2021-12-07,2021-12-21
1201,GC44,man19,90,58.37,11.69,2021-12-07,2022-01-03
1202,HI78,man01,83,29.8,29.08,2021-12-06,2022-01-06
1203,PD41,man88,69,62.31,25.21,2021-11-12,2022-01-05
1204,AB33,man66,88,97.73,28.55,2021-11-26,2022-01-01
1205,JT17,man86,5,52.81,18.91,2021-12-10,2021-12-21
1206,GW40,man98,23,30.97,15.11,2021-12-15,2022-01-11
1207,SG56,man00,92,80.5,28.0,2021-12-12,2021-12-30
1208,LG59,man45,36,46.67,25.48,2021-11-20,2021-12-23
1209,DF03,man60,68,53.1,13.47,2021-11-07,2021-12-25
1210,ZL50,man82,11,95.82,12.02,2021-12-14,2022-01-19
1211,CL99,man87,32,60.3,29.04,2021-10-31,2022-01-04
1212,LD50,man09,68,53.89,20.37,2021-11-10,2022-01-08
1213,OJ61,man34,43,29.19,19.24,2021-11-17,2021-12-29
1214,NT46,man01,89,70.12,18.53,2021-11-14,2021-12-27
1215,JI43,man97,8,73.45,22.13,2021-11-15,2022-01-13
1216,ZT42,man96,4,92.26,14.91,2021-12-21,2022-01-02
1217,OF31,man25,19,38.38,12.42,2021-12-03,2021-12-22
1218,IC72,man52,28,29.29,17.37,2021-12-07,2022-01-06
1219,XT75,man15,2,38.66,19.93,2021-11-22,2021-12-25
1220,PN11,man07,7,71.7,26.83,2021-11-08,2021-12-31
1221,GE42,man06,53,95.08,13.19,2021-12-11,2022-01-17
1222,OX85,man17,88,77.3,16.88,2021-11-06,2022-01-07
1223,RS08,man53,53,39.25,14.47,2021-11-23,2021-12-30
1224,BM74,man35,49,45.44,21.69,2021-11-25,2022-01-10
1225,MQ03,man43,14,63.33,29.48,2021-12-14,2021-12-27
1226,DK55,man25,77,89.75,29.49,2021-11-29,2021-12-29
1227,RG70,man68,97,42.59,17.09,2021-11-05,2022-01-08
1228,QA15,man26,73,74.84,28.52,2021-10-24,2021-12-30
1229,WI08,man57,14,96.45,25.4,2021-11-23,2021-12-30
1230,BW86,man13,10,83.58,14.74,2021-12-02,2022-01-09
1231,UW25,man38,91,56.5,13.06,2021-12-11,2022-01-17
1232,EO83,man10,83,89.23,18.29,2021-10-22,2022-01-07
1233,YN48,man26,94,27.81,20.36,2021-10-24,2021-12-29
1234,ZQ13,man85,98,43.65,10.71,2021-11-23,2022-01-13
1235,FP43,man17,45,52.73,27.68,2021-12-11,2022-01-06
1236,FM88,man68,25,22.9,29.27,2021-11-16,2021-12-28
1237,KF98,man92,31,88.4,11.55,2021-11-20,2022-01-17
1238,JU18,man61,57,34.29,26.96,2021-11-12,2022-01-14
1239,VR96,man66,62,21.95,10.34,2021-12-07,2022-01-17
1240,YV05,man20,68,87.58,19.97,2021-12-15,2022-01-15
1241,VB79,man29,20,33.7,19.39,2021-11-23,2021-12-30
1242,OL75,man13,24,99.73,14.31,2021-11-22,2021-12-24
1243,VY74,man03,46,73.72,26.4,2021-10-22,2021-12-29
1244,BW44,man18,10,73.8,27.45,2021-12-12,2021-12-30
1245,QV72,man66,30,46.17,24.45,2021-11-11,2021-12-24
1246,MT86,man73,70,28.57,17.63,2021-12-17,2021-12-21
1247,PX37,man40,75,24.58,28.14,2021-11-05,2021-12-30
1248,SY79,man62,7,96.23,21.33,2021-12-18,2022-01-02
1249,FU34,man57,82,99.79,14.64,2021-11-27,2022-01-07
1250,KB86,man17,33,97.25,23.86,2021-12-21,2022-01-02
1251,MA96,man83,78,91.75,21.71,2021-11-07,2021-12-26
1252,ND04,man80,92,21.53,25.63,2021-12-17,2021-12-30
1253,FJ76,man86,1,73.41,23.89,2021-11-15,2021-12-28
1254,EF16,man27,40,28.42,28.97,2021-11-28,2022-01-20
1255,JU65,man55,76,84.5,23.05,2021-12-21,2022-01-10
1256,YX49,man12,91,82.88,26.86,2021-10-28,2022-01-09
1257,TW50,man13,52,66.26,15.69,2021-11-01,2021-12-21
1258,TG79,man09,47,26.77,12.5,2021-11-21,2021-12-22
1259,KN89,man98,97,36.68,14.32,2021-10-28,2021-12-31
1260,TU13,man09,84,66.17,10.83,2021-11-15,2021-12-28
1261,DW97,man15,37,32.92,12.96,2021-11-15,2022-01-10
1262,BA02,man29,41,30.93,20.66,2021-11-26,2021-12-22
1263,EU06,man93,32,36.37,16.67,2021-11-24,2022-01-02
1264,ZX73,man66,60,57.11,18.45,2021-10-26,2022-01-03
1265,KS27,man77,41,40.32,23.25,2021-12-10,2021-12-24
1266,EW96,man61,71,66.07,26.89,2021-11-01,2022-01-14
1267,HD24,man86,39,32.57,24.29,2021-12-05,2021-12-24
1268,UL67,man04,31,98.07,26.26,2021-11-20,2022-01-17
1269,ML25,man03,72,95.01,24.83,2021-11-01,2021-12-30
1270,TZ56,man21,89,95.91,20.96,2021-12-18,2022-01-11
1271,JK98,man38,50,87.66,13.43,2021-11-26,2022-01-06
1272,HP52,man83,88,85.99,16.88,2021-12-08,2022-01-03
1273,HH64,man73,73,25.34,16.61,2021-12-13,2022-01-07
1274,VE87,man16,69,99.0,18.14,2021-12-15,2022-01-09
1275,DL18,man82,88,73.25,26.3,2021-10-25,2022-01-16
1276,WC48,man96,86,81.62,15.77,2021-12-09,2022-01-02
1277,UD54,man52,73,40.46,23.87,2021-11-07,2021-12-24
1278,LG84,man80,66,58.88,15.02,2021-11-25,2021-12-31
1279,RS53,man94,42,94.74,18.93,2021-12-21,2021-12-26
1280,JQ58,man92,92,78.05,14.31,2021-12-14,2022-01-07
1281,RV92,man99,51,78.39,27.66,2021-11-29,2022-01-05
1282,ON92,man72,52,90.31,26.7,2021-12-16,2021-12-24
1283,JZ58,man94,57,33.87,17.03,2021-12-11,2021-12-25
1284,RA02,man91,95,90.43,23.23,2021-11-09,2022-01-02
1285,AJ25,man31,66,28.13,28.37,2021-11-29,2022-01-13
1286,KU86,man26,46,60.61,23.41,2021-11-25,2022-01-11
1287,VR87,man09,4,96.96,22.55,2021-12-09,2022-01-15
1288,UH89,man44,60,48.75,28.96,2021-12-14,2022-01-04
1289,IJ51,man22,66,33.75,10.39,2021-12-04,2022-01-10
1290,XS21,man30,42,63.22,24.03,2021-11-19,2022-01-02
1291,IM33,man65,100,75.16,14.76,2021-12-04,2022-01-15
1292,IW25,man14,7,35.92,18.1,2021-10-23,2021-12-26
1293,TR08,man29,79,82.19,27.25,2021-10-26,2021-12-27
1294,GU34,man23,90,22.27,18.17,2021-12-17,2022-01-03
1295,SE50,man88,13,37.34,16.98,2021-11-30,2022-01-04
1296,RM81,man16,86,62.16,10.03,2021-10-26,2022-01-19
1297,NA76,man35,82,94.96,17.97,2021-10-29,2022-01-06
1298,PT73,man87,57,69.03,11.96,2021-11-23,2021-12-27
1299,ZX57,man64,16,59.07,13.05,2021-10-23,2022-01-03
1300,JA44,man26,4,62.82,27.27,2021-10-31,2021-12-23
1301,KY46,man14,33,20.62,14.42,2021-12-15,2022-01-12
1302,YB87,man85,19,67.24,26.06,2021-11-21,2022-01-12
1303,EG32,man63,24,45.54,11.7,2021-12-04,2022-01-14
1304,HR07,man73,97,66.45,24.03,2021-12-19,2022-01-06
1305,BA08,man12,26,53.06,14.53,2021-12-19,2022-01-09
1306,KY50,man83,96,91.39,14.55,2021-11-22,2022-01-11
1307,DM19,man27,90,96.06,17.49,2021-12-21,2021-12-25
1308,HD79,man93,22,60.54,27.61,2021-11-01,2022-01-05
1309,BX47,man52,37,70.1,28.42,2021-11-28,2021-12-21
1310,KI39,man35,64,65.7,11.28,2021-11-04,2022-01-02
1311,XD10,man76,77,30.32,11.76,2021-12-09,2021-12-26
1312,PR48,man06,31,37.39,14.75,2021-11-25,2022-01-04
1313,RZ54,man95,77,61.46,28.53,2021-11-27,2021-12-22
1314,QY47,man61,72,99.81,18.94,2021-11-20,2022-01-02
1315,CK69,man04,24,26.23,24.5,2021-11-05,2022-01-11
1316,BM84,man31,49,29.78,16.71,2021-10-28,2022-01-16
1317,NU23,man83,18,60.82,15.78,2021-11-17,2022-01-04
1318,EA71,man64,24,29.22,17.07,2021-12-21,2022-01-19
1319,GI35,man07,39,48.87,28.34,2021-12-12,2022-01-06
1320,BH49,man16,30,54.76,10.36,2021-11-26,2022-01-14
1321,TE54,man17,21,56.33,15.64,2021-11-08,2022-01-07
1322,XJ78,man89,23,76.62,23.7,2021-10-23,2021-12-31
1323,ZD19,man00,9,43.37,25.59,2021-12-15,2022-01-11
1324,ZP40,man49,4,80.29,17.8,2021-12-12,2021-12-23
1325,XV99,man27,74,77.27,28.06,2021-12-13,2022-01-08
1326,HL63,man43,27,93.62,29.94,2021-11-01,2022-01-12
1327,QS20,man83,40,57.65,19.8,2021-10-28,2021-12-22
1328,KU38,man20,7,35.29,19.61,2021-12-10,2022-01-01
1329,II33,man61,89,79.99,21.08,2021-12-20,2022-01-07
1330,QR20,man46,78,26.05,27.78,2021-12-19,2022-01-10
1331,CC72,man31,24,24.97,29.86,2021-10-27,2021-12-29
1332,CV10,man09,27,56.26,22.93,2021-10-30,2022-01-05
1333,OJ71,man22,32,31.94,15.73,2021-10-24,2022-01-18
1334,JM85,man76,8,30.7,16.79,2021-11-29,2022-01-05
1335,JW71,man46,69,72.51,10.75,2021-10-28,2022-01-01
1336,FG26,man27,3,54.5,12.51,2021-11-20,2022-01-20
1337,AU74,man13,19,41.82,24.62,2021-10-23,2022-01-16
1338,OW56,man28,69,22.58,14.89,2021-12-12,2021-12-29
1339,EZ50,man18,68,71.94,11.85,2021-12-03,2022-01-07
1340,BG02,man05,92,66.93,22.23,2021-11-19,2022-01-09
1341,RU90,man93,33,43.7,29.52,2021-10-26,2022-01-02
1342,UK36,man44,59,49.18,24.27,2021-11-08,2022-01-10
1343,UC61,man17,29,89.8,26.6,2021-11-22,2022-01-14
1344,IJ93,man92,15,68.27,29.61,2021-12-06,2022-01-04
1345,NV53,man90,29,43.81,23.55,2021-11-09,2021-12-24
1346,BD19,man32,72,59.13,22.3,2021-12-10,2022-01-06
1347,HD47,man76,99,79.46,15.63,2021-11-01,2022-01-13
1348,RQ60,man96,55,90.7,10.03,2021-11-07,2022-01-20
1349,GF08,man40,5,76.11,10.2,2021-11-23,2022-01-20
1350,XD20,man06,56,25.27,10.46,2021-12-15,2022-01-03
1351,FK65,man95,76,53.41,27.6,2021-11-06,2022-01-14
1352,LG19,man10,13,83.85,15.9,2021-12-14,2022-01-02
1353,CB95,man93,78,81.43,28.21,2021-10-24,2022-01-07
1354,WG32,man65,71,91.33,24.62,2021-10-22,2021-12-23
1355,IA36,man14,44,87.81,22.49,2021-10-30,2022-01-07
1356,HU80,man98,94,90.95,25.53,2021-11-13,2022-01-07
1357,AZ47,man22,33,85.7,12.39,2021-12-16,2021-12-26
1358,KF71,man99,21,47.62,18.15,2021-11-03,2021-12-29
1359,UG84,man42,63,72.62,13.75,2021-12-01,2021-12-21
1360,XU43,man91,95,25.8,23.81,2021-12-20,2021-12-25
1361,BV85,man40,89,73.02,20.25,2021-12-14,2022-01-10
1362,PP96,man73,55,52.89,17.83,2021-11-21,2022-01-05
1363,XO62,man33,56,91.45,17.72,2021-12-18,2022-01-13
1364,KN22,man88,62,20.98,20.83,2021-11-25,2021-12-29
1365,MX15,man14,59,80.89,14.05,2021-11-25,2021-12-22
1366,SH70,man38,6,56.33,21.64,2021-12-17,2021-12-28
1367,KI37,man50,71,64.03,28.26,2021-11-05,2021-12-26
1368,KX80,man74,43,51.45,10.21,2021-11-24,2022-01-05
1369,QE08,man31,71,99.24,17.82,2021-10-25,2022-01-03
1370,QR10,man85,57,33.27,16.07,2021-11-17,2022-01-14
1371,OH79,man79,5,88.84,16.22,2021-12-03,2022-01-04
1372,UE01,man40,21,77.79,22.44,2021-12-15,2022-01-05
1373,VA65,man59,39,76.13,18.84,2021-10-31,2021-12-30
1374,EB59,man32,71,38.59,18.88,2021-12-15,2021-12-23
1375,IF26,man59,26,21.84,24.77,2021-11-23,2022-01-20
1376,II30,man07,75,93.15,28.51,2021-10-29,2021-12-31
1377,GK24,man98,30,42.17,27.38,2021-12-14,2021-12-31
1378,CK70,man03,43,66.51,12.24,2021-11-07,2021-12-29
1379,DB48,man88,41,26.81,24.86,2021-10-24,2022-01-20
1380,DS20,man35,64,97.54,20.9,2021-12-17,2022-01-09
1381,IG53,man14,68,91.81,14.23,2021-10-29,2021-12-30
1382,VL90,man33,100,33.31,14.86,2021-11-26,2021-12-26
1383,JD88,man93,6,74.49,12.21,2021-12-17,2022-01-16
1384,WQ17,man16,15,76.73,22.65,2021-11-15,2022-01-05
1385,TH16,man95,26,53.83,23.45,2021-12-14,2021-12-21
1386,QI33,man57,42,93.63,13.27,2021-10-31,2022-01-06
1387,VB58,man28,100,21.3,23.04,2021-11-22,2022-01-20
1388,SO98,man83,72,26.88,15.86,2021-12-07,2022-01-06
1389,AV36,man54,76,22.07,22.05,2021-11-13,2022-01-04
1390,NY79,man20,25,69.05,17.71,2021-11-04,2022-01-12
1391,RW99,man04,92,70.8,13.07,2021-10-30,2022-01-11
1392,UN21,man74,80,98.66,10.1,2021-12-19,2021-12-22
1393,GI44,man87,93,89.71,12.81,2021-11-10,2022-01-07
1394,JN01,man81,23,89.22,17.19,2021-12-11,2022-01-03
1395,UC52,man23,69,42.58,11.4,2021-11-29,2021-12-28
1396,VB96,man37,75,86.54,23.32,2021-11-02,2022-01-17
1397,JQ10,man26,22,93.12,28.51,2021-11-29,2022-01-03
1398,DV35,man73,58,43.38,17.66,2021-11-25,2022-01-15
1399,HY39,man82,50,87.75,26.83,2021-12-04,2022-01-06
1400,WC09,man93,84,67.23,11.31,2021-12-03,2022-01-04
1401,QQ71,man45,95,65.27,26.84,2021-12-08,2021-12-29
1402,EH72,man23,24,28.35,27.36,2021-10-30,2022-01-07
1403,DI72,man90,18,88.78,26.98,2021-12-08,2022-01-17
1404,KN19,man43,83,89.9,27.89,2021-11-02,2021-12-31
1405,HL24,man05,75,80.89,27.58,2021-12-13,2022-01-05
1406,DZ45,man29,15,26.31,27.71,2021-12-12,2021-12-21
1407,NG74,man96,95,30.1,13.25,2021-12-21,2022-01-14
1408,JZ96,man05,9,70.7,17.03,2021-12-08,2021-12-23
1409,RU16,man67,22,24.54,21.46,2021-11-16,2021-12-24
1410,FL46,man08,26,75.07,20.8,2021-11-28,2022-01-03
1411,OD59,man93,7,36.29,15.48,2021-12-06,2022-01-05
1412,BR24,man79,10,37.72,29.0,2021-12-05,2022-01-19
1413,OQ19,man71,81,50.16,21.01,2021-12-04,2021-12-26
1414,ZO29,man34,11,60.55,20.95,2021-12-08,2021-12-24
1415,LO05,man71,50,62.0,19.13,2021-11-21,2022-01-18
1416,RS51,man79,27,85.23,14.73,2021-11-28,2021-12-25
1417,QQ36,man60,6,35.98,21.5,2021-11-26,2022-01-07
1418,DM02,man36,98,29.11,26.53,2021-11-14,2022-01-12
1419,DM70,man64,19,79.2,24.41,2021-11-22,2022-01-18
1420,WB41,man17,38,26.33,12.72,2021-12-05,2021-12-26
1421,TD89,man35,74,48.3,13.29,2021-10-27,2021-12-29
1422,VD30,man28,9,33.88,14.59,2021-12-13,2022-01-10
1423,BD24,man46,51,36.32,14.86,2021-12-16,2022-01-19
1424,GW69,man79,35,23.72,13.56,2021-10-22,2022-01-20
1425,YD79,man07,11,93.92,25.66,2021-12-18,2022-01-06
1426,WX31,man39,58,89.04,27.09,2021-11-05,2022-01-05
1427,HP70,man05,43,30.29,18.74,2021-12-10,2021-12-24
1428,LG98,man79,15,98.16,18.07,2021-12-12,2021-12-26
1429,XG43,man38,100,75.14,23.24,2021-11-29,2021-12-26
1430,IA77,man34,93,80.89,24.72,2021-12-07,2022-01-17
1431,LK41,man95,57,31.84,18.36,2021-11-22,2021-12-28
1432,DD51,man37,77,84.44,10.39,2021-12-07,2021-12-30
1433,PQ46,man42,41,75.13,18.52,2021-11-13,2022-01-12
1434,OR43,man29,2,41.08,21.66,2021-12-04,2022-01-02
1435,RD12,man54,4,26.75,26.51,2021-11-29,2022-01-04
1436,QV09,man61,56,88.92,26.89,2021-11-24,2021-12-23
1437,ST21,man56,5,91.38,25.19,2021-12-01,2022-01-10
1438,HB83,man86,72,55.97,15.57,2021-11-15,2022-01-05
1439,VH75,man55,66,45.55,23.56,2021-11-06,2022-01-17
1440,GG09,man31,25,64.79,27.65,2021-11-11,2022-01-12
1441,LC21,man86,17,44.64,19.94,2021-11-02,2022-01-18
1442,XL15,man01,14,68.89,27.48,2021-10-31,2022-01-16
1443,RL08,man63,47,40.29,14.81,2021-12-07,2021-12-29
1444,WQ35,man45,40,90.35,25.88,2021-11-26,2021-12-26
1445,JT08,man63,94,65.75,20.89,2021-12-08,2022-01-11
1446,ZN98,man69,97,95.88,15.87,2021-12-15,2022-01-18
1447,AR86,man24,90,66.14,24.82,2021-11-18,2021-12-29
1448,HD37,man09,37,96.26,11.41,2021-11-25,2021-12-30
1449,XM84,man59,19,63.87,24.18,2021-10-29,2022-01-17
1450,KU13,man48,100,62.92,24.32,2021-11-19,2022-01-10
1451,WS54,man46,29,70.87,28.72,2021-12-14,2021-12-25
1452,WE90,man10,4,33.0,13.93,2021-12-05,2022-01-02
1453,KL57,man43,19,26.32,25.65,2021-11-04,2022-01-12
1454,QS85,man94,98,42.02,23.16,2021-11-11,2022-01-14
1455,BO31,man83,91,61.16,23.33,2021-11-15,2022-01-02
1456,WI11,man04,85,53.23,20.05,2021-12-10,2021-12-28
1457,KO68,man71,74,57.52,20.82,2021-11-15,2021-12-25
1458,DM79,man80,80,76.17,15.37,2021-12-18,2022-01-04
1459,YA14,man93,45,28.33,15.03,2021-11-21,2022-01-10
1460,IE19,man96,81,59.3,15.92,2021-12-02,2021-12-27
1461,EB93,man11,6,94.59,26.78,2021-11-12,2021-12-29
1462,GY29,man73,48,95.21,17.13,2021-10-24,2021-12-30
1463,WJ52,man65,74,94.73,21.03,2021-11-24,2022-01-02
1464,AD82,man67,65,52.29,20.54,2021-12-17,2022-01-07
1465,UE96,man51,25,51.03,10.09,2021-11-05,2021-12-26
1466,IX98,man85,68,53.61,10.54,2021-11-20,2022-01-11
1467,JL93,man34,95,51.11,11.7,2021-10-31,2021-12-26
1468,DI10,man71,12,31.84,17.28,2021-10-24,2021-12-30
1469,HW06,man80,34,45.2,12.45,2021-11-27,2021-12-25
1470,UF05,man41,75,96.69,11.05,2021-10-28,2021-12-24
1471,ZH47,man24,42,85.31,24.36,2021-12-07,2021-12-28
1472,SF77,man49,87,88.0,14.08,2021-12-03,2022-01-14
1473,OP65,man85,8,84.86,13.3,2021-11-03,2022-01-06
1474,FD31,man86,76,20.25,20.2,2021-10-23,2022-01-17
1475,WL82,man05,6,51.49,15.32,2021-11-22,2022-01-16
1476,NQ39,man35,97,60.08,11.61,2021-10-29,2022-01-17
1477,ML41,man21,80,95.93,26.75,2021-11-23,2022-01-17
1478,FT59,man68,69,70.5,16.83,2021-12-07,2022-01-08
1479,BC39,man65,54,64.51,18.97,2021-10-30,2022-01-04
1480,UZ32,man13,74,63.89,12.19,2021-10-26,2021-12-26
1481,FP97,man33,64,52.29,26.7,2021-11-14,2022-01-13
1482,WJ46,man98,46,89.69,23.3,2021-10-22,2022-01-15
1483,YG98,man46,80,45.54,25.41,2021-10-23,2022-01-07
1484,SY17,man38,40,38.09,11.62,2021-11-30,2022-01-04
1485,JQ68,man53,96,28.31,15.58,2021-10-29,2021-12-21
1486,FQ93,man01,36,23.91,20.1,2021-12-09,2022-01-06
1487,TP29,man94,25,33.23,21.61,2021-10-31,2022-01-20
1488,BW77,man15,53,39.74,19.03,2021-10-22,2022-01-03
1489,RT76,man54,97,86.48,11.21,2021-11-30,2021-12-28
1490,DC40,man82,71,77.88,20.86,2021-12-07,2022-01-17
1491,TU75,man58,92,92.0,22.78,2021-12-12,2022-01-07
1492,MW45,man89,33,42.16,28.97,2021-11-12,2022-01-02
1493,XN88,man05,26,28.13,22.09,2021-11-27,2022-01-16
1494,ZT11,man23,98,60.61,10.08,2021-11-21,2021-12-23
1495,AX74,man05,35,48.45,16.68,2021-11-23,2021-12-31
